data_to_neuron,neuron_to_neighbour,breuni_class
0.1014377423780488,0.1478483090050258,fashion_lifestyle_elite
0.2125228236207352,0.1478483090050258,fashion_lifestyle_elite
0.3645379551875776,0.1478483090050258,main_stream
0.1435254914497693,0.1650929026586972,fashion_lifestyle_elite
0.2054056249105065,0.1650929026586972,fashion_lifestyle_elite
0.1594709647531392,0.1650929026586972,trendy
0.2332510586649202,0.1650929026586972,trendy
0.1376398036489628,0.1650929026586972,fashion_lifestyle_elite
0.0693271482273346,0.1650929026586972,trendy
0.1793673925961541,0.1650929026586972,main_stream
0.1165946750135341,0.1966073355286617,main_stream
0.2769099206686934,0.1811541328179147,main_stream
0.1957436406752427,0.1811541328179147,fashion_lifestyle_elite
0.2079245883911049,0.1811541328179147,main_stream
0.2942049991402265,0.1811541328179147,fashion_lifestyle_elite
0.2031139826664718,0.1579156556253709,fashion_lifestyle_elite
0.2636360802197308,0.1579156556253709,fashion_lifestyle_elite
0.4095810419420725,0.1579156556253709,main_stream
0.2374907251817324,0.1579156556253709,fashion_lifestyle_elite
0.1303934273964997,0.1553986838595077,main_stream
0.2017510646874676,0.1553986838595077,trendy
0.3739310722243591,0.1553986838595077,main_stream
0.3470234039142209,0.1553986838595077,trendy
0.18197103485186,0.1897147573768127,main_stream
0.2242959409235836,0.1897147573768127,main_stream
0.2040954981157285,0.1453651899077424,fashion_lifestyle_elite
0.1648788032725014,0.1453651899077424,trendy
0.1556357416169825,0.1453651899077424,main_stream
0.118212195246533,0.2000763315947925,fashion_lifestyle_elite
0.2288396331992318,0.2000763315947925,main_stream
0.1328144578937432,0.04022191771301,trendy
0.0822584899774283,0.04022191771301,main_stream
0.1159714116427337,0.04022191771301,main_stream
0.0,0.04022191771301,fashion_lifestyle_elite
0.0998180775309095,0.04022191771301,trendy
0.1143286938096685,0.04022191771301,main_stream
0.0620267458105656,0.04022191771301,fashion_lifestyle_elite
0.0668319407367642,0.04022191771301,main_stream
0.136064268951626,0.04022191771301,main_stream
0.0515225261406475,0.04022191771301,main_stream
0.0706721490137494,0.04022191771301,main_stream
0.1522015683306585,0.5813549171001943,main_stream
0.6003065592927226,0.5813549171001943,main_stream
0.7764264164514421,0.5813549171001943,main_stream
1.0,0.5813549171001943,main_stream
0.1869097728223952,0.18654949080779,main_stream
0.2238158946791553,0.18654949080779,main_stream
0.0590524666159905,0.18654949080779,trendy
0.1845841208935477,0.2344333996601562,fashion_lifestyle_elite
0.0697689836014334,0.1665665560620667,main_stream
0.1299199239137125,0.1665665560620667,trendy
0.0466951006640848,0.1665665560620667,fashion_lifestyle_elite
0.1355968987222224,0.1665665560620667,trendy
0.1726225680080649,0.071084175623726,fashion_lifestyle_elite
0.3602212222070534,0.071084175623726,trendy
0.0396870781646225,0.071084175623726,main_stream
0.1345109046046811,0.071084175623726,trendy
0.0940490721588681,0.071084175623726,trendy
0.1526323522949232,0.1765354136083307,fashion_lifestyle_elite
0.0340843433264561,0.1765354136083307,main_stream
0.1567108840431795,0.1765354136083307,main_stream
0.0689116959623237,0.1765354136083307,trendy
0.2067561218222826,0.1765354136083307,main_stream
0.1223701272742995,0.1765354136083307,main_stream
0.2060768405246256,0.1457265649007476,trendy
0.1252228961896254,0.1457265649007476,trendy
0.2313747100254615,0.1457265649007476,main_stream
0.4621846585069554,0.2470208612700696,main_stream
0.1248241960413071,0.2470208612700696,main_stream
0.2003323656797856,0.2470208612700696,main_stream
0.1474076419621304,0.2470208612700696,fashion_lifestyle_elite
0.2404519227964193,0.2470208612700696,main_stream
0.1946674894455208,0.2470208612700696,trendy
0.1477618428062226,0.0771303416908709,main_stream
0.0855282028837238,0.0771303416908709,trendy
0.0449594015440791,0.0771303416908709,main_stream
0.0499672748835732,0.0771303416908709,trendy
0.0779410081448352,0.0771303416908709,trendy
0.0261541203189451,0.0771303416908709,trendy
0.0525047123736842,0.1586122443672678,fashion_lifestyle_elite
0.1498738298005203,0.1586122443672678,main_stream
0.0739583721089458,0.1586122443672678,main_stream
0.1205984232425559,0.1586122443672678,main_stream
0.1159228942745401,0.1586122443672678,fashion_lifestyle_elite
0.3448571384502594,0.1808508239460675,fashion_lifestyle_elite
0.3660297940869204,0.1808508239460675,main_stream
0.0925176336259894,0.1808508239460675,trendy
0.1904400683393919,0.1490547457713125,trendy
0.2631823254787144,0.1490547457713125,main_stream
0.1682293619379727,0.1490547457713125,main_stream
0.2070792492069667,0.1544506174114866,fashion_lifestyle_elite
0.2747196119141273,0.1544506174114866,trendy
0.2355756195484432,0.1583814827597245,trendy
0.2448281601167551,0.1583814827597245,main_stream
0.1954604026870446,0.1583814827597245,main_stream
0.293837400122558,0.1583814827597245,main_stream
0.2121131519244593,0.1583814827597245,main_stream
0.3404839212266894,0.1583814827597245,trendy
0.2962693391725547,0.1583814827597245,fashion_lifestyle_elite
0.1311222487660941,0.1981947752269192,main_stream
0.1511318095974222,0.1981947752269192,fashion_lifestyle_elite
0.1154513706251837,0.1981947752269192,trendy
0.0908383788295268,0.04738979461305,trendy
0.1110544608723755,0.04738979461305,main_stream
0.1659932693695809,0.04738979461305,fashion_lifestyle_elite
0.1405159100079513,0.04738979461305,main_stream
0.2459553366993435,0.04738979461305,fashion_lifestyle_elite
0.1161848408611223,0.04738979461305,main_stream
0.1772506376102862,0.04738979461305,main_stream
0.2023396644811996,0.1697030614584883,fashion_lifestyle_elite
0.3226041355354997,0.1697030614584883,main_stream
0.2084993405162103,0.1697030614584883,trendy
0.1321626485534306,0.1697030614584883,main_stream
0.2939624216052707,0.1697030614584883,fashion_lifestyle_elite
0.1917221302493884,0.2537432751056404,fashion_lifestyle_elite
0.1514099925330645,0.2537432751056404,trendy
0.0928052010112562,0.2537432751056404,trendy
0.2086631167187719,0.2537432751056404,main_stream
0.1451728026902287,0.1908614517958455,trendy
0.2384445571240483,0.1908614517958455,main_stream
0.1841481320109021,0.1908614517958455,main_stream
0.142397457416247,0.1908614517958455,trendy
0.2760549715186263,0.1908614517958455,main_stream
0.3080261974244611,0.1908614517958455,fashion_lifestyle_elite
0.2388732803914586,0.1908614517958455,fashion_lifestyle_elite
0.2247723021268546,0.1908614517958455,trendy
0.2430267722171515,0.1908614517958455,main_stream
0.184151952446462,0.127004178818991,main_stream
0.1830886235121204,0.127004178818991,main_stream
0.1187630651710304,0.127004178818991,fashion_lifestyle_elite
0.1689211042427974,0.127004178818991,main_stream
0.1776791556294803,0.127004178818991,fashion_lifestyle_elite
0.1523589480424143,0.127004178818991,trendy
0.0937125440606393,0.127004178818991,fashion_lifestyle_elite
0.2281477235735428,0.238747155726585,main_stream
0.2002621774309435,0.238747155726585,main_stream
0.2119831788235089,0.1848459312100949,main_stream
0.1702722331741728,0.1848459312100949,main_stream
0.3393725940685036,0.1848459312100949,main_stream
0.264718436917142,0.1848459312100949,main_stream
0.123349323262168,0.0266656624175365,main_stream
0.0683801118681421,0.0266656624175365,fashion_lifestyle_elite
0.0890881442409561,0.0266656624175365,fashion_lifestyle_elite
0.0763750691116608,0.0266656624175365,main_stream
0.1155167837084336,0.0266656624175365,trendy
0.2102475618468948,0.1294304427907572,trendy
0.1965911209951227,0.1294304427907572,main_stream
0.1980192167716944,0.1294304427907572,fashion_lifestyle_elite
0.1802728690841061,0.1294304427907572,fashion_lifestyle_elite
0.2060069994295449,0.1294304427907572,trendy
0.2380163539409467,0.0527689559073857,main_stream
0.0862242005592695,0.05943947051862,fashion_lifestyle_elite
0.1881491759972612,0.05943947051862,fashion_lifestyle_elite
0.1573366378791715,0.05943947051862,trendy
0.0728272371593075,0.219394540091614,trendy
0.1018615507656656,0.219394540091614,trendy
0.1258102004424722,0.219394540091614,main_stream
0.1722271638740925,0.219394540091614,main_stream
0.2935713465882394,0.219394540091614,trendy
0.1991183280643528,0.1604412428833589,main_stream
0.1525725612795706,0.1604412428833589,trendy
0.1191491842839649,0.1604412428833589,trendy
0.1441225757285113,0.1687987164714826,main_stream
0.3030251302860997,0.1687987164714826,fashion_lifestyle_elite
0.1617081673549252,0.1687987164714826,main_stream
0.143286930348618,0.1687987164714826,trendy
0.1272259710464066,0.1687987164714826,fashion_lifestyle_elite
0.1314425549259375,0.1687987164714826,main_stream
0.2003921542958585,0.1687987164714826,main_stream
0.2483805847378088,0.0610711395469101,fashion_lifestyle_elite
0.2373865809694059,0.0610711395469101,fashion_lifestyle_elite
0.0589076984605938,0.0610711395469101,trendy
0.2589110333843824,0.0610711395469101,fashion_lifestyle_elite
0.2387378758825032,0.0610711395469101,trendy
0.2519849878616939,0.0610711395469101,trendy
0.1818433916924131,0.0610711395469101,trendy
0.3235689424557934,0.0610711395469101,main_stream
0.2053766868907814,0.3053281450336746,main_stream
0.2431355505933448,0.3053281450336746,trendy
0.0421365224059896,0.3053281450336746,main_stream
0.1165128342693649,0.3053281450336746,main_stream
0.1193803920687084,0.21810268077575,trendy
0.2840476369150473,0.21810268077575,fashion_lifestyle_elite
0.3022790799861928,0.21810268077575,trendy
0.3573779959118866,0.21810268077575,trendy
0.3680447112956383,0.1596422994838642,main_stream
0.2113238338673931,0.1596422994838642,main_stream
0.0562225475245999,0.1596422994838642,main_stream
0.1542331378365289,0.1596422994838642,main_stream
0.1553355241467106,0.1596422994838642,main_stream
0.2138837872068479,0.1145380326924996,fashion_lifestyle_elite
0.0495899058949997,0.1145380326924996,trendy
0.0499540954475072,0.1145380326924996,main_stream
0.0050895808674537,0.1145380326924996,trendy
0.1789326312001359,0.1145380326924996,fashion_lifestyle_elite
0.1363472721242961,0.1145380326924996,fashion_lifestyle_elite
0.2548193437473885,0.1597051683635446,main_stream
0.1900564514176821,0.1597051683635446,fashion_lifestyle_elite
0.1853038768280017,0.1597051683635446,trendy
0.1949489972141011,0.1597051683635446,main_stream
0.1778103598523213,0.1597051683635446,trendy
0.1112033817688024,0.1597051683635446,trendy
0.1258592768099153,0.0627834959015773,main_stream
0.1401136829876282,0.0627834959015773,main_stream
0.2272632809559215,0.0627834959015773,trendy
0.1105291545892361,0.0627834959015773,main_stream
0.3034921195234548,0.0627834959015773,main_stream
0.1237862936828508,0.1600317565826421,fashion_lifestyle_elite
0.1509182428142766,0.1600317565826421,main_stream
0.2387179038677574,0.1563766944848468,fashion_lifestyle_elite
0.1239576027817448,0.1563766944848468,main_stream
0.2460529384131788,0.1563766944848468,main_stream
0.2292691188639623,0.1563766944848468,trendy
0.2611414944674458,0.1563766944848468,trendy
0.1281965576788251,0.0661150720682326,main_stream
0.1666347848856811,0.0661150720682326,fashion_lifestyle_elite
0.1240566858147496,0.1488385530805667,trendy
0.1623352842533286,0.1488385530805667,fashion_lifestyle_elite
0.1619287872149402,0.1488385530805667,trendy
0.1821414263640218,0.1655456960482906,trendy
0.1699943739416167,0.1655456960482906,main_stream
0.2344288074952922,0.1655456960482906,main_stream
0.2093264366810356,0.1655456960482906,main_stream
0.0973003885936006,0.1655456960482906,main_stream
0.2198017972043774,0.1502858309416891,trendy
0.1686306361333141,0.1502858309416891,main_stream
0.197212187932084,0.1478777692175385,main_stream
0.1968816274349776,0.1478777692175385,fashion_lifestyle_elite
0.1826111436920937,0.1478777692175385,main_stream
0.0394618876544213,0.1478777692175385,main_stream
0.2741659167612043,0.1616211181875247,main_stream
0.2452090465520308,0.1616211181875247,fashion_lifestyle_elite
0.1785039378350749,0.1616211181875247,trendy
0.2271830597015601,0.1616211181875247,main_stream
0.0662248082501154,0.1311417737956486,main_stream
0.2238508665686092,0.1311417737956486,trendy
0.1842744129153283,0.1311417737956486,main_stream
0.0694260169116161,0.0747254300515899,main_stream
0.2813895594578232,0.0747254300515899,main_stream
0.2315329588042037,0.0852023122454563,main_stream
0.1540446483057437,0.0852023122454563,main_stream
0.2392146977989909,0.0852023122454563,main_stream
0.5427211483169698,0.2389372341657092,fashion_lifestyle_elite
0.0992569974375711,0.2389372341657092,main_stream
0.0718840689706867,0.2389372341657092,main_stream
0.0717971833874842,0.1500911096848459,fashion_lifestyle_elite
0.1437892331012879,0.1500911096848459,main_stream
0.1719580068798472,0.203127907442677,trendy
0.2852925039422814,0.203127907442677,main_stream
0.2578758919484686,0.203127907442677,trendy
0.1629912677069256,0.203127907442677,trendy
0.2682759849473774,0.203127907442677,fashion_lifestyle_elite
0.2352680264461417,0.1742275587173775,trendy
0.1037936057454308,0.1742275587173775,fashion_lifestyle_elite
0.1736290373367379,0.1742275587173775,trendy
0.269760022702926,0.1742275587173775,main_stream
0.0344797172751684,0.0919895594610658,main_stream
0.1110326566377911,0.0919895594610658,main_stream
0.069679396705942,0.0919895594610658,main_stream
0.1369836174835937,0.175078670001183,main_stream
0.1462281957642202,0.175078670001183,trendy
0.2488700174673978,0.175078670001183,trendy
0.1886778706762843,0.175078670001183,main_stream
0.2903724822018375,0.175078670001183,main_stream
0.1613819591367618,0.1445930421291867,fashion_lifestyle_elite
0.2752330634328803,0.1445930421291867,main_stream
0.1773492879078178,0.1445930421291867,fashion_lifestyle_elite
0.1767836067003211,0.1426605941672143,fashion_lifestyle_elite
0.1891775470704513,0.1426605941672143,main_stream
0.2607319139393088,0.1426605941672143,trendy
0.1747982984676058,0.1426605941672143,fashion_lifestyle_elite
0.2941998001005543,0.1426605941672143,fashion_lifestyle_elite
0.5292573530840707,0.1670085731171997,trendy
0.1482157293888495,0.1670085731171997,main_stream
0.1546230219088944,0.1670085731171997,main_stream
0.2837969561968371,0.1670085731171997,trendy
0.1775415676043028,0.001125905548605,trendy
0.0966471751706306,0.001125905548605,trendy
0.280390900528974,0.001125905548605,fashion_lifestyle_elite
0.1633949401774717,0.001125905548605,main_stream
0.1267818980674358,0.001125905548605,main_stream
0.2123424705040689,0.001125905548605,main_stream
0.1601255172812679,0.001125905548605,fashion_lifestyle_elite
0.1219485312589298,0.001125905548605,main_stream
0.1674115577378389,0.0557642706190884,trendy
0.2248526171544614,0.0557642706190884,main_stream
0.1945298907223545,0.0557642706190884,main_stream
0.0517481737286707,0.0557642706190884,trendy
0.3292985394610163,0.0557642706190884,main_stream
0.2840318364404249,0.0557642706190884,main_stream
0.1672449202585962,0.0557642706190884,main_stream
0.0772914966350926,0.0831593898771009,trendy
0.1803808728669431,0.0831593898771009,main_stream
0.1280188986641213,0.0831593898771009,fashion_lifestyle_elite
0.1112977898394952,0.0831593898771009,main_stream
0.2444015165018815,0.0831593898771009,trendy
0.1846806827233698,0.0831593898771009,trendy
0.1543316542485235,0.0831593898771009,trendy
0.0731538230628104,0.1235625666459645,main_stream
0.0918744503277962,0.1235625666459645,fashion_lifestyle_elite
0.0780920058274245,0.1235625666459645,main_stream
0.1489186152605604,0.1235625666459645,main_stream
0.1119904561013208,0.1235625666459645,trendy
0.1391431457016951,0.1235625666459645,main_stream
0.1468610803610426,0.1235625666459645,main_stream
0.5952324608337831,0.0980371236974789,main_stream
0.2695887051190835,0.0980371236974789,main_stream
0.1590629926115345,0.0980371236974789,main_stream
0.152115820532997,0.0980371236974789,fashion_lifestyle_elite
0.1761266367096977,0.1720226239972262,main_stream
0.1053434451200969,0.1720226239972262,trendy
0.3223696297214158,0.1720226239972262,main_stream
0.1092047805403186,0.1720226239972262,trendy
0.0602974600028035,0.1720226239972262,main_stream
0.2235178535326594,0.1720226239972262,fashion_lifestyle_elite
0.1403987880367323,0.1720226239972262,fashion_lifestyle_elite
0.1352837266953843,0.1539454554094384,main_stream
0.169481228102003,0.1539454554094384,main_stream
0.1675057129685196,0.1539454554094384,main_stream
0.282167174142726,0.1539454554094384,main_stream
0.1088149066382961,0.1539454554094384,fashion_lifestyle_elite
0.185532399530982,0.1539454554094384,fashion_lifestyle_elite
0.1966660170235764,0.5461402943319775,main_stream
0.2448894457584625,0.5461402943319775,trendy
0.0388616592647411,0.1531137969562516,fashion_lifestyle_elite
0.2619679827926811,0.1531137969562516,main_stream
0.2195677609624598,0.1531137969562516,main_stream
0.2477431786300223,0.1383726974968538,trendy
0.06891089160658,0.1383726974968538,fashion_lifestyle_elite
0.1518671172990836,0.1681622744056686,trendy
0.1105240957359554,0.1681622744056686,main_stream
0.1756061861888625,0.1681622744056686,main_stream
0.2720187851247618,0.2199863392544302,trendy
0.2761086055315638,0.2199863392544302,main_stream
0.2138015605149683,0.2199863392544302,trendy
0.357657694795976,0.2199863392544302,fashion_lifestyle_elite
0.2464962011019743,0.0747523686761679,fashion_lifestyle_elite
0.1974142548198986,0.0747523686761679,main_stream
0.2449711662452227,0.0747523686761679,main_stream
0.1078135975546371,0.0747523686761679,fashion_lifestyle_elite
0.2130118622345531,0.152465830490673,main_stream
0.1825131530362898,0.152465830490673,main_stream
0.2590290694848743,0.152465830490673,main_stream
0.1851839940369148,0.152465830490673,trendy
0.2641127644097037,0.152465830490673,trendy
0.1969736081637895,0.152465830490673,trendy
0.1259154326555024,0.1494719186594615,main_stream
0.0911453449902746,0.1494719186594615,main_stream
0.1512629201713763,0.1494719186594615,fashion_lifestyle_elite
0.1360917327155307,0.1494719186594615,fashion_lifestyle_elite
0.2803642521596249,0.139456116537907,main_stream
0.2418104564083547,0.139456116537907,trendy
0.0420642906749301,0.139456116537907,main_stream
0.1868346709446599,0.139456116537907,main_stream
0.1807669523810813,0.139456116537907,main_stream
0.2530208676725805,0.1854609975509487,main_stream
0.0986447569552188,0.1854609975509487,fashion_lifestyle_elite
0.1468195439527802,0.1854609975509487,trendy
0.0760547779507208,0.1511742269793533,trendy
0.1788450776013067,0.1511742269793533,main_stream
0.1458395728874882,0.1511742269793533,main_stream
0.1605105578982777,0.1511742269793533,main_stream
0.0679829057981377,0.1511742269793533,fashion_lifestyle_elite
0.2515074804201272,0.0749682312251676,fashion_lifestyle_elite
0.2734262134404625,0.0749682312251676,trendy
0.3102732989768405,0.0749682312251676,main_stream
0.2921155644181251,0.0749682312251676,main_stream
0.1121399243652258,0.0749682312251676,main_stream
0.4246450103092592,0.0749682312251676,main_stream
0.2911681026152813,0.0749682312251676,main_stream
0.2151520323844795,0.1950056106528565,main_stream
0.16059470378083,0.1950056106528565,trendy
0.1634317027937861,0.1950056106528565,main_stream
0.0980085795398179,0.1950056106528565,trendy
0.3858210257707452,0.1548787663565648,trendy
0.2058320344153298,0.1548787663565648,main_stream
0.2711900837219803,0.1548787663565648,fashion_lifestyle_elite
0.2518037643669209,0.1551532288930513,fashion_lifestyle_elite
0.13299390264332,0.1551532288930513,main_stream
0.130678325350513,0.1686773699150905,main_stream
0.2388824561964639,0.1686773699150905,main_stream
0.2195087259663117,0.1686773699150905,main_stream
0.1210883563502411,0.0,main_stream
0.1692074420239947,0.0,main_stream
0.2430379593761202,0.1374621531704169,main_stream
0.2546369592165247,0.1374621531704169,main_stream
0.329528897129438,0.1374621531704169,main_stream
0.3460185730211388,0.1374621531704169,fashion_lifestyle_elite
0.6410386077185586,0.1374621531704169,main_stream
0.2963472288109736,0.1485111097897797,trendy
0.1489178742340098,0.1485111097897797,main_stream
0.2367745572414747,0.1485111097897797,main_stream
0.1089282947097458,0.1485111097897797,main_stream
0.123794178599399,0.1799150572722331,fashion_lifestyle_elite
0.2680799970993799,0.1799150572722331,main_stream
0.2027808990054775,0.0637964386397128,main_stream
0.151822279198504,0.0637964386397128,main_stream
0.3426047111463347,0.0637964386397128,main_stream
0.2128126413423328,0.0637964386397128,fashion_lifestyle_elite
0.1704821999784983,0.0637964386397128,main_stream
0.3057963621060321,0.0637964386397128,fashion_lifestyle_elite
0.1081572862848984,0.0637964386397128,main_stream
0.2938690544320509,0.0637964386397128,fashion_lifestyle_elite
0.1479493639378539,0.0637964386397128,main_stream
0.263343401589367,0.0649003969306502,main_stream
0.2001758556124037,0.0649003969306502,main_stream
0.1732920647628758,0.0649003969306502,main_stream
0.1526934150086986,0.1709354111867113,trendy
0.5197726922693968,0.1709354111867113,trendy
0.0566317264232061,0.1709354111867113,main_stream
0.2015196705993412,0.2425020197512934,trendy
0.2586701745233608,0.2425020197512934,main_stream
0.1673075823091164,0.2425020197512934,fashion_lifestyle_elite
0.1391312063965696,0.2425020197512934,fashion_lifestyle_elite
0.2732923913606361,0.2425020197512934,fashion_lifestyle_elite
0.1812660171945057,0.2425020197512934,main_stream
0.2608324879834195,0.2425020197512934,fashion_lifestyle_elite
0.2236136912070749,0.1690755221102276,main_stream
0.4247824210033743,0.1690755221102276,trendy
0.293060003711483,0.1690755221102276,trendy
0.0579788495622264,0.1690755221102276,fashion_lifestyle_elite
0.068436435877303,0.1506253473337454,main_stream
0.1213269126318958,0.1506253473337454,main_stream
0.1070588012189789,0.1506253473337454,trendy
0.1389911916587373,0.1506253473337454,fashion_lifestyle_elite
0.2309432619117172,0.318138910705981,fashion_lifestyle_elite
0.3473629437812413,0.318138910705981,trendy
0.2692273680946002,0.318138910705981,trendy
0.261508067801496,0.318138910705981,main_stream
0.1478040203589539,0.1191365174961216,fashion_lifestyle_elite
0.1942120709124064,0.1191365174961216,main_stream
0.2199394606326408,0.1451848785277005,main_stream
0.1122199296944075,0.1451848785277005,trendy
0.089412573993881,0.1443376326846527,main_stream
0.1714135363996723,0.1443376326846527,main_stream
0.2604633176550174,0.2329452992051675,trendy
0.1160526570654392,0.2329452992051675,main_stream
0.2852348722288917,0.2329452992051675,trendy
0.2278470814993808,0.2158628362537528,main_stream
0.146024599432287,0.2158628362537528,main_stream
0.1937551964352683,0.2158628362537528,main_stream
0.1954165503516824,0.1276292618422398,main_stream
0.1877987211166719,0.1276292618422398,main_stream
0.0912305787862812,0.1276292618422398,trendy
0.2912737694166774,0.1526434152236312,main_stream
0.2976055672925696,0.1526434152236312,main_stream
0.1655040623516024,0.1526434152236312,main_stream
0.1337423052994794,0.1526434152236312,trendy
0.1088509774388535,0.1526434152236312,fashion_lifestyle_elite
0.1730346469955109,0.0425361694170773,main_stream
0.1277018384253006,0.0425361694170773,main_stream
