0,1,2,3,4,breuni_class
0.32974649108827,-0.21583460942542132,0.997247966175688,0.1714852930691641,0.08194748295765507,fashion_lifestyle_elite
-1.5944782374329023,-0.4229785822550703,-0.3700018739636595,0.23149713366880922,0.6913224726720381,fashion_lifestyle_elite
3.760799415642868,0.186850805116796,0.08797129727273144,1.202770396922636,0.7297043900838708,main_stream
-1.74231083899711,-2.825631640664624,0.11118134517757851,0.3749272544165116,-0.370714033449149,fashion_lifestyle_elite
0.5496680640306252,4.764098205009598,11.689233636947053,0.16383043240453934,3.2572096543235545,trendy
6.382306870365915,3.922962288073646,-2.0646665494686878,-0.38811108903133806,-0.559915800002534,trendy
-0.7770146139525033,-2.2082106811796316,-0.12420154467250276,2.1149926786797426,-0.20230921957572462,trendy
-2.142460927337021,-1.1686363372497153,0.6523442637638129,0.8217953799206853,-1.2438463051644608,fashion_lifestyle_elite
-4.458718954911801,-3.0910586937315507,0.10343540304394179,-0.5500384147801863,-0.5769744449641895,fashion_lifestyle_elite
1.1534421434752282,-1.9863588105734338,0.1568615057387338,-0.6770366162406779,-0.44658888134385105,main_stream
-3.4967182212247625,-1.7614114166473778,0.29059945809222903,-0.4220614123211569,-0.6891650452910073,fashion_lifestyle_elite
-4.38545969711272,-2.4276848209417428,-0.7774620724497385,-1.3072788782675673,0.8463713195004589,main_stream
-0.8263263245708328,0.028096038766746368,0.44626189243382675,0.29676694124214587,-0.570413367865508,trendy
-1.4135334714874124,-0.018984937234177587,-0.1199759618341336,0.14246514238656147,0.5043018373153655,fashion_lifestyle_elite
1.1994389284323987,-0.8635824303552064,0.537676136866062,1.190682013776906,-1.393977369073504,trendy
3.7987287398362866,1.2970234130635478,0.17415395496404404,1.0288675828215406,-1.1170180749671565,main_stream
-5.281254500482028,1.738858846584865,-0.5500147756908179,-0.8577970241556361,0.16040864445451153,fashion_lifestyle_elite
0.34643302807752974,-1.5965576458693735,0.5003957087664422,-0.404321116206786,-0.7917937303159179,trendy
4.1604549026979125,1.1575706479088428,-0.4039710668391512,0.11423528030431111,-0.4895207493977123,main_stream
4.194350257731302,1.0880149511699089,0.4484377520233341,0.7243458934915744,-0.8493104150066135,main_stream
-1.3783643620171635,1.1896289261277608,0.33038094782777383,0.06988574979814022,-1.6672673811968162,trendy
-5.108778081199438,2.2606687530560383,0.07090936335891702,0.5896955649051718,-0.06510937894945941,fashion_lifestyle_elite
-1.1593635570381007,-2.055154909668393,0.5958851418344406,1.7070098480939635,-0.7636945628335154,trendy
-2.7584691275442874,-0.8549790722756945,0.14731682961183276,0.08156874499808273,-1.5032605084784025,trendy
3.8594111769191404,-0.40046505650308184,0.5571511260765523,0.00035066117399081784,-1.8018824011778138,main_stream
-1.4479272158571623,-0.016360475035582536,0.6087755043603814,0.2515907656397014,-1.389002052313637,fashion_lifestyle_elite
-4.832344018226185,2.352683896358575,-0.04087605657242218,0.22227590456122173,-0.046031351669923434,main_stream
4.598122231928334,0.14094618388670127,0.018516522472741027,-1.695895084827831,0.024007766725828616,main_stream
1.5423286748738034,-0.29147722735988074,-0.08969828385857868,-0.009061760019825778,-0.6171549648758882,trendy
-3.2136032364222187,2.205296332558747,-0.3242842525580708,-0.794167493438343,1.4114517685202659,main_stream
-0.8927247392886775,0.305953991137223,0.6773279865843951,0.21710508975395867,-0.2584047039224483,fashion_lifestyle_elite
-2.0204995085045443,-2.1767264426961948,-0.431766210395921,0.9667483373229393,0.21848140003423772,main_stream
-3.013233412350855,-2.408057170084888,-0.47154200488245296,-0.38520482047444915,-0.24044886404068472,main_stream
3.915996805532768,-1.1159032675286613,0.28543484912527883,-2.303418793965179,1.250313654902775,main_stream
-1.168172210136156,-2.774495473906994,-0.10173384136609769,-2.055041702298558,-0.16827132294079494,main_stream
0.06586276484871717,-1.185944266981039,0.09813081852986041,2.232436778405145,1.0674394729843169,fashion_lifestyle_elite
-2.2446040769754703,2.915886442726466,-0.5462179121813915,0.11333120047454959,-0.9978241123955897,trendy
3.0607324549823427,2.230242230530739,13.762130993826087,-0.8856934141874823,1.4301343705644576,fashion_lifestyle_elite
4.023708075892227,1.025080549553531,-0.9298564583494787,-0.2814638502593482,-1.1720635422449495,main_stream
-1.5732523691710008,1.3613648636007114,1.1346934132399684,1.1295868969898646,-0.8650197911263903,trendy
2.9582405959610085,0.64305111887983,0.503181636355446,-0.3219282145454305,-0.5893840183843343,main_stream
-5.3304605267752265,2.400981255315271,-0.6514451524115148,-0.35483283821752126,1.2838765211725627,fashion_lifestyle_elite
-0.21880613139501376,1.406997324186837,-0.3742025856537068,0.7925244265848762,-0.44597355323748633,fashion_lifestyle_elite
-1.103988076329627,-1.2163601578330698,0.23335844263724703,-0.35951898237347757,-0.739800507310524,main_stream
5.235684810266394,-1.0158151614027167,-0.29867640191788464,3.0717067526018305,0.9333531179466582,main_stream
-0.4005937081533244,1.46606876904986,0.21698643249973568,0.3896417963703036,-0.9313923041167798,fashion_lifestyle_elite
-2.7673370266491277,0.007343987927914056,-0.38455874365909604,0.07231630353918886,-0.9533683031135071,fashion_lifestyle_elite
