0,1,2,breuni_class
-208.0595865886167,-4.395820650043985,19.17982139579072,main_stream
-112.5373684738975,62.158704226114196,-22.091722422388695,fashion_lifestyle_elite
-210.65258537260365,1.2426355965660738,-28.47978940472027,main_stream
-176.255048061753,-46.08813229393047,62.4969746018358,main_stream
352.48224554820933,2.9579863561055935,15.729009645249048,main_stream
-27.62359973367284,-3.8030467316572794,96.10259983138432,main_stream
-101.63906719598549,66.87254003492885,-24.42885126601683,fashion_lifestyle_elite
-201.3404127402555,58.002397792469765,-37.50886150635587,trendy
-260.30787009378685,174.14728083054536,-34.136320400513185,fashion_lifestyle_elite
449.18659480113905,-47.21021371384699,-10.164450588726831,main_stream
-150.36435480598112,53.10640406234011,-27.006948610549276,trendy
318.9637925475929,23.054413841251485,6.4636174248571265,main_stream
-357.4379222221758,-160.8717429661586,10.571840628690198,fashion_lifestyle_elite
-112.74191353761894,83.65230424046449,-36.56549438220068,fashion_lifestyle_elite
-26.784928728657643,17.25443283148429,97.19402738378828,main_stream
430.63379221057227,-9.290199990776914,-40.14252156109952,main_stream
-123.81058619666294,88.30129449845361,-35.128703756756494,fashion_lifestyle_elite
-284.52068215649416,-45.74461636827957,-51.60910917764816,fashion_lifestyle_elite
-213.16821883793784,34.78456959879783,-36.096388476894056,trendy
-122.2863254882415,70.38165655343202,-44.12392222911538,fashion_lifestyle_elite
-25.837147545398555,74.52780315605187,-18.367515554569607,main_stream
-232.56777673849328,-37.93118876566179,24.59577729466761,main_stream
-97.63292928179858,7.55943928310003,77.17598666345245,main_stream
369.18693267324863,43.269243869723326,-105.70876702295395,main_stream
-138.61492420643546,43.06753394165831,2.0027486359168645,trendy
74.93544091888474,-175.34717754589025,-94.87813986848485,trendy
-226.77747129478564,-71.08312498752738,50.83074176267777,fashion_lifestyle_elite
146.65911797914546,28.61535295071307,84.47856022158861,main_stream
-139.3589704833296,60.631199892279646,-31.42881132249326,fashion_lifestyle_elite
370.27360256787415,20.375465003015112,-34.68581465595716,main_stream
-296.4493000589745,-92.08220169162422,9.936325520339,fashion_lifestyle_elite
229.42254192890786,72.80185012136525,-9.415346962664069,main_stream
-315.6389668622421,-100.75059136491524,9.442352270976128,main_stream
-256.68591024244563,-60.741094404506654,14.49814402470571,fashion_lifestyle_elite
-161.39393716566937,40.62372985751981,-13.72895425984127,trendy
173.2431316836058,48.72883676180327,68.7139173537844,trendy
-188.5151824067935,18.165997232565307,-16.470037130209217,main_stream
-207.86141026571912,43.00664139849585,-37.763021037062714,trendy
504.5441966857757,-50.76595024381102,-74.4301496244512,main_stream
-186.36245048126324,22.194659970610896,-23.92093989703509,fashion_lifestyle_elite
241.79753642280855,48.04893567238333,55.71253947044562,trendy
459.7088243613215,-44.20678490595441,-21.800161572019594,main_stream
494.8021290255139,-23.03002187252896,-102.76959155087543,main_stream
69.88994111733933,42.71803350403567,73.16587907319351,main_stream
-340.38721730265416,-123.69121395334403,0.8658428967108756,main_stream
-159.40840529886685,37.69251857503715,-23.135750873957516,fashion_lifestyle_elite
236.4027142852296,73.83854059123958,-21.450709143383182,main_stream
49.33212241166294,24.53100673671001,113.79801944629449,main_stream
-183.8161648861992,48.57012481879016,-36.103387075249756,main_stream
419.81566035314415,-13.55002327512839,-23.94280742239535,trendy
-203.3107539201393,58.31567954993838,-45.64076906990121,trendy
-132.33787801817186,61.77958071657535,-33.63675542864382,trendy
425.8306771917366,-13.11954789832427,-33.14921400283211,trendy
-277.841988823385,-95.28690735961771,34.206636817775866,fashion_lifestyle_elite
-193.7615591202548,-28.018676128019163,35.582104363710144,main_stream
-119.01169054923807,3.8758543168676596,68.05654147232458,trendy
74.77534875671083,-169.94317810562157,-89.83631864955464,trendy
-164.45033435401152,30.10150096927727,-17.430900274800425,fashion_lifestyle_elite
-329.0245216081801,-147.34484223559912,27.487025156931136,fashion_lifestyle_elite
38.16423852916155,65.30204783047711,54.68664236504557,trendy
-330.3517328127223,-113.65511764201831,4.7524578161126545,main_stream
452.79241221745684,-2.737387504593318,-85.40320739174925,main_stream
24.984865687980026,8.082875662585504,121.52206025161509,main_stream
256.5934835929067,68.72732619865225,-72.71560224492188,main_stream
-97.32974794236445,75.33525085776219,-29.296641470520864,fashion_lifestyle_elite
-185.6820943153357,33.093766613084426,-41.72087297523216,trendy
432.38140978665933,-13.24691169296471,-43.13400827347728,main_stream
-199.67522052921248,21.84873236171595,-13.859101568071658,main_stream
-151.06104636109552,41.1726016551745,-7.267303954377369,trendy
292.4742709166465,9.48501083014153,58.55180208727353,main_stream
-209.07499735211283,40.02675692189552,-37.291317403543005,trendy
-228.60650226359778,146.6669922287847,-25.543064530185166,trendy
-137.39171936073285,46.122605468335124,8.118991915231272,fashion_lifestyle_elite
-279.7791539474302,-34.83862516681353,-66.95633649867854,fashion_lifestyle_elite
-365.3214975654172,-127.67982957373316,-44.03764000811229,fashion_lifestyle_elite
245.2947912491788,18.833569961397796,84.20890842369911,trendy
456.5876003166686,-77.31906724541442,18.782212962002607,main_stream
236.5251770437133,5.004023538638147,75.24574913000993,main_stream
-150.29620587132715,-5.96578410864794,55.055645360780474,main_stream
-193.12174525023443,48.75435827594263,-40.43787600967856,trendy
165.91807806271558,32.69614160596999,91.09281475618563,trendy
-177.74044975877783,10.637829897017035,23.83533976501145,fashion_lifestyle_elite
-103.0134801568332,71.34048814270268,-29.292291011227782,fashion_lifestyle_elite
-198.4619418249589,-22.067885399414845,39.00634981285234,main_stream
-368.9548865001136,-159.72051204359488,-5.313452722503275,main_stream
-143.44642624268164,48.25281064536067,-26.240815948705173,fashion_lifestyle_elite
-83.99768895290619,74.63046931980402,-20.89949756917251,fashion_lifestyle_elite
299.8776074649087,28.22420018032897,17.1066877702813,main_stream
459.50303651068515,-59.200265568019276,-7.807932107095231,main_stream
-201.9336468892442,43.558716212243084,-36.174449224101664,trendy
80.77562961742078,86.18049043012915,-32.60780150056329,trendy
-297.47857229490995,-80.97776483464061,7.577609419483721,main_stream
-117.71873864920508,76.25919074724997,-32.86957887150412,fashion_lifestyle_elite
-174.62315728944338,5.367583274839721,37.22281424701724,fashion_lifestyle_elite
-334.6466667348817,-135.89004296258855,8.291479984118203,main_stream
-199.51039658092486,26.672095577742045,-37.73406842410174,fashion_lifestyle_elite
-117.30637861579248,81.05800734050577,-31.76733983035666,fashion_lifestyle_elite
-166.9633890509681,28.613358768949567,-8.105154170946285,trendy
-166.25543241354634,37.54468211274298,12.425361727359256,trendy
-122.15461373562144,56.321430076088895,3.218788154494835,fashion_lifestyle_elite
288.6286282762211,24.435022675995647,33.636004286670456,trendy
264.02887079631245,25.89726721058146,55.28075638825447,main_stream
-145.51775391836034,-16.328546810539795,65.82829420078038,main_stream
137.1862475447805,26.496862485563465,87.40735377611637,main_stream
-273.5506509592317,-72.04558065404845,13.725066755102427,fashion_lifestyle_elite
414.91943857060176,-55.852716866838804,42.09523224026687,main_stream
-251.21301538113855,165.84907984790686,-30.290444669960934,fashion_lifestyle_elite
-123.58831788403516,87.69580235004572,-35.53292445489883,fashion_lifestyle_elite
-258.6760466540669,-23.472496496233305,-57.977639679096356,fashion_lifestyle_elite
-319.91331420255494,-107.62847666980366,-0.05206092785127266,main_stream
-157.79166690227115,20.547926017196676,28.675820268790016,fashion_lifestyle_elite
-78.90608594896507,-15.501316410524797,84.83151848154888,main_stream
-213.29863798092998,40.23222970337423,-40.123767818956544,trendy
369.1769261088314,-39.45414671816153,53.59312868530173,main_stream
-198.95533257976342,49.56673895410872,-34.91386754976707,trendy
-19.60131563056582,74.54225942994913,-17.77784911918065,main_stream
490.67247945119965,-52.35624047593658,-54.98132566903459,main_stream
-87.20392177614322,81.4706728500842,-14.371632300909022,fashion_lifestyle_elite
-144.43466719162456,3.4903571451240993,55.90377857003925,trendy
-112.41221913624139,52.37653037430407,3.1181069273149262,main_stream
-226.13737411142793,-53.65768461682862,56.5889136167788,fashion_lifestyle_elite
166.40144368650348,80.82104468353995,12.779364513551506,main_stream
181.34049807998855,31.172080514051768,95.15107277148863,trendy
-126.68151368939715,-15.100661402951006,74.66538729468549,main_stream
333.59717344598886,-25.57420254796428,59.2095582913204,main_stream
-186.54689109798719,2.5536111104337857,27.51864651817167,fashion_lifestyle_elite
74.83563074405184,-171.99266019124028,-91.75922759975614,trendy
-153.29793438879196,-25.150946977633716,64.82158652640861,main_stream
-300.99150224037913,-57.89407204780434,-57.26901989211861,fashion_lifestyle_elite
-149.860833205541,-16.945400568623665,57.20547624578385,main_stream
-153.62738197462997,48.42269796967644,-29.633374730079947,main_stream
-288.6594141365951,-75.5272358043104,13.033987708555806,main_stream
299.43624114015546,47.77967183555567,-9.848696716382488,main_stream
-8.247026374343445,6.76907211904772,113.11972535889085,main_stream
-266.9119644859053,-32.82336478412474,-45.5026438643203,main_stream
409.91897325753735,-50.96887602443992,38.336479938669704,main_stream
436.30220507451423,-71.4692190715983,33.98688560426879,main_stream
-105.8425769660864,-23.30310770770214,82.0970985212424,main_stream
387.1915250906797,-44.96790323769236,52.08015505034478,main_stream
-192.6352380708995,44.3708357520074,-43.82637302687174,trendy
-289.1464405964159,-90.3677527195392,17.993602694374633,fashion_lifestyle_elite
379.91109830616807,-40.25712435279689,54.06596320905571,main_stream
74.97610367977124,-176.70579533504562,-96.13408562659995,trendy
-183.79577534598897,29.87646096882721,-27.901516161615373,fashion_lifestyle_elite
438.57859012502473,-50.24833389814321,7.394652744627274,trendy
-115.25596006226381,69.00671108968969,-39.88723304469093,fashion_lifestyle_elite
-76.9077580419443,18.76420304143835,80.50790770082244,trendy
83.50213378796575,47.06859704935509,82.36154397229858,main_stream
-182.05606478191274,25.479188121885883,-25.11296023312826,trendy
-116.77468799882242,6.704727885351368,69.05074989894081,trendy
-248.90282976149405,-13.750459249188548,-53.583905928423704,fashion_lifestyle_elite
345.94691507316236,42.92032349746463,-48.446110345619324,main_stream
-348.57428454473603,-129.17713173734944,1.5306154365017406,main_stream
-163.16983715063805,32.8545455809314,-8.453835058738804,trendy
-344.8524801699641,-161.7380765706703,22.810572176481273,main_stream
297.87636511121906,51.424553223341206,-16.436534873658477,main_stream
93.51018625002601,48.54739731890327,77.45057209528676,trendy
21.64837608054484,33.43238437990596,104.07878994148977,trendy
-77.46623764779378,67.31396012886559,-13.95677933903155,main_stream
362.8267440767019,5.764043590174187,-5.646797292700201,main_stream
-77.27439502154367,8.280950914320467,80.48606596673693,main_stream
118.80088801837078,87.3235000792218,-1.377910427927879,main_stream
-171.94001441318883,1.5152908783617731,40.95315529171439,fashion_lifestyle_elite
-166.34248771134855,50.981327888081665,-37.35905877917788,main_stream
74.87448560714385,-173.2562811527755,-92.89993015336181,trendy
-67.17395563877747,10.411847006089436,89.10948818983373,main_stream
-177.89961559610393,49.58277602882441,-24.747482303001554,trendy
454.611705960436,-2.8432724109291043,-87.34454632247632,main_stream
-148.80777558513572,62.94448697559259,-31.211466507530176,trendy
-168.09001463799564,63.21255521029518,-47.71435081160828,trendy
-201.93227841779702,50.36706312215198,-45.28034143958134,trendy
-102.47487699213634,67.27707662832134,-26.97963722617691,fashion_lifestyle_elite
-92.37880253152393,-6.285487098283605,82.68714712055679,main_stream
495.8740316520044,-95.61705936288384,7.946902510391418,main_stream
406.60267171753054,-43.9379234174511,28.37082968093125,main_stream
-319.4969453427136,-69.94253132788388,-81.54738487007707,fashion_lifestyle_elite
-179.89876766019879,43.976378379502755,-41.55561965218614,fashion_lifestyle_elite
-41.39414924077783,69.83182697142776,-11.109905051384398,main_stream
-208.39162502569638,41.86109202440078,-38.79845421632243,trendy
-166.7040709318177,50.67299762560746,-40.72452229359742,trendy
456.231887586088,-35.98383699712043,-33.410700068620294,main_stream
29.083074755451236,-4.872213647005748,108.2162713799977,main_stream
-219.2314358175168,-45.81526748219721,39.70132910603656,fashion_lifestyle_elite
-140.33939331600138,18.00777746296467,47.2679576361681,trendy
452.03433887239527,-72.53215285951636,29.394467345087822,trendy
-215.33655221065862,-33.84871272294621,34.46813708522399,main_stream
-57.33341520651734,15.494654993719601,101.10329437176652,main_stream
-149.8573064600797,50.70701729828157,-35.962322663774856,main_stream
455.0727238481794,-4.702995859982919,-85.68033020393123,main_stream
-181.2209762895792,44.45033826511587,-38.57394959394891,trendy
-362.05247227314214,-104.02202951378736,-88.33201801737171,fashion_lifestyle_elite
474.4264469611093,-26.08839218884168,-75.59835417770648,main_stream
-132.80069024185426,66.43581812083181,-31.009033448868184,fashion_lifestyle_elite
165.19360148342307,92.52973367965058,-1.821659053780883,trendy
-161.13868558662034,57.65462737964832,-35.893742150363146,trendy
-252.9811240147038,-22.411764622224336,-38.16015855455215,main_stream
-191.8824429192848,6.100166050898961,25.539474383766102,fashion_lifestyle_elite
465.82109375695205,-42.60466761138341,-41.4564990353711,main_stream
-243.45590921352826,-77.3903168744919,44.259183518056375,fashion_lifestyle_elite
343.3963781219923,9.11876343596483,6.181838863644895,main_stream
-174.72664074019522,55.76748016746677,-35.10665063054772,main_stream
-376.1870135874272,-158.37621756885176,-11.476925190717449,fashion_lifestyle_elite
-368.3538262815676,-181.46273242414676,15.780643754579284,main_stream
-200.16498616196628,52.266906556040624,-35.982711171269266,trendy
357.1813638935795,-27.525321044414582,60.715065439261664,main_stream
-238.74553495372862,-9.085526994669184,-49.555159880449516,fashion_lifestyle_elite
-113.00399075380156,78.41840259298809,-35.13912814793084,fashion_lifestyle_elite
0.20086078489618545,13.045536011535559,102.67939418799263,trendy
-183.8255360522298,55.01420209561817,-50.11312209951245,trendy
487.52759732870135,-81.78243320329081,-5.592768312297715,main_stream
-150.51087698206445,66.85324659805747,-43.29766545536707,trendy
-93.79210220941934,-8.295043317146307,84.69955561996782,main_stream
-74.65115310020627,68.44638566914016,-15.128553942902618,main_stream
-202.20746494178408,42.732124562025575,-40.0657275316646,trendy
413.8886293412034,11.748481210921774,-66.61467233315769,main_stream
-131.80165649141384,68.70706665857455,-33.79164120805271,fashion_lifestyle_elite
-237.18129004728755,-46.3060284900079,17.437553380188593,fashion_lifestyle_elite
-68.4953114982524,8.879505996895505,87.33162448041804,trendy
-4.59849108890015,11.966836177051109,114.6562524900568,main_stream
373.9274423690977,39.469996838614556,-91.14951301163451,main_stream
-342.2416289055995,-157.78360622340202,20.341900277802548,main_stream
-275.5046011375074,-76.45946375358042,12.96685340787558,fashion_lifestyle_elite
476.8141464672339,-10.997558255067782,-97.86448095401369,main_stream
-137.46962469109383,68.10105670114675,-36.063405416783446,fashion_lifestyle_elite
-170.3432680850968,19.675345116567645,-27.46749101988715,trendy
-112.36209922756122,69.9524649160901,-30.544920995820732,fashion_lifestyle_elite
412.3976942464625,-58.44355075413276,38.37488370452985,main_stream
-103.86376526586773,-11.676220706171723,74.26308620954897,main_stream
-164.15988043621186,39.93229894022823,-23.600477030819338,main_stream
284.7888792965412,56.702957797537785,-11.515664492302136,main_stream
501.24321762655444,-37.38105173488925,-89.75607427313336,main_stream
-311.4941258343338,-97.08277385860801,9.823627204260806,main_stream
64.3571312095812,52.60147332526002,69.42064735793139,main_stream
-341.3065427889682,-88.95901492160671,-78.42139807761663,fashion_lifestyle_elite
-282.82255324287956,-107.53995003651232,39.91872714709744,fashion_lifestyle_elite
142.5566511089171,86.66987531294595,22.265980420221734,main_stream
-188.4264712605703,55.52272475206651,-34.13385921799687,trendy
-209.2789303254319,51.27476088947376,-38.449393677290594,trendy
-1.3388661071909764,77.3749171289793,-14.704421399196791,main_stream
-337.9556689830714,-84.08340541376076,-89.30465729363901,fashion_lifestyle_elite
-347.0587355694414,-128.78266832121713,0.45784266875299384,fashion_lifestyle_elite
-180.64834699718267,42.87224700709592,-46.4804632438621,trendy
84.91977806195618,88.6958520908101,-34.32718761449254,main_stream
-170.70164238335173,25.142666091812124,19.50138125637367,fashion_lifestyle_elite
-188.02456040813777,25.71841536257709,-12.69901155054825,fashion_lifestyle_elite
74.9609837733352,-176.2078493316332,-95.67993793879195,trendy
-145.99005572477012,32.279733335573,-19.769530151285934,trendy
-177.1365608096483,50.57951241269077,-45.96970525086193,trendy
-265.7021822027138,-25.825703471875766,-42.227647197677975,main_stream
411.0262328210473,-3.8183323129357087,-37.141154340558465,main_stream
-93.19186343309318,10.181955547166346,77.7024421865018,trendy
147.15808226341957,30.660967961482207,89.53714300675621,main_stream
-146.87882067413628,45.855076926426044,-7.09363178619888,trendy
-181.48478018337696,57.906349650349284,-52.97280369534666,trendy
434.52095171167724,-11.630523224155864,-47.87651921132911,main_stream
-147.23033417713063,72.5294302858553,-34.26609411145387,fashion_lifestyle_elite
-5.447664833557999,89.39893304986396,11.038753483938592,main_stream
-185.59189789962153,5.544055270233731,32.65317994405927,trendy
-130.8098301060814,45.505071043125724,-23.4381671064335,fashion_lifestyle_elite
295.0890561738225,44.69914920752565,6.842995061132515,main_stream
-291.09656817166973,-77.70847221724549,12.408719792322405,main_stream
-270.55257743846846,-89.75039251675062,33.3303274589331,fashion_lifestyle_elite
-194.8663930671059,113.38629766184519,-13.260885643985857,fashion_lifestyle_elite
-121.23741281776472,46.94025146086204,-5.827329507727046,trendy
-256.1196952338816,-89.85923838479906,49.73418526617528,fashion_lifestyle_elite
74.95520462909681,-175.9930680493222,-95.46326145346082,trendy
-155.1271145736894,39.977315306957266,23.914684784731755,trendy
238.83294757984007,83.68352716368729,-33.874884966382766,trendy
-295.49607880225346,-85.8443804048362,14.277258974481551,main_stream
81.46544136887296,49.61856322237134,78.22592178059477,main_stream
58.110284397236725,32.157263426015504,114.90736198136543,trendy
421.195572697953,-17.567896433766848,-32.526273622213374,main_stream
-150.07722498189466,58.04251312385148,-26.663877327942636,main_stream
-53.48388866665802,10.3041223601255,90.36048600268862,trendy
-237.35704211980698,-78.58606827011296,51.55025996994671,fashion_lifestyle_elite
-176.5837072512942,57.12156323137597,-52.62193070670827,trendy
-168.17632569453707,42.15370072303698,-37.45476852684705,trendy
348.44616606160787,-4.231081235571065,29.985945312791507,main_stream
384.041339917023,-45.56582623217735,50.79683924149534,main_stream
205.87018655249418,78.31303560126328,-10.900307931717121,main_stream
302.2494003637047,-14.932747600616445,66.87466663763355,main_stream
131.26314591475847,86.56887686266316,-45.46562349875815,main_stream
-121.3379897297271,73.22967014474185,-33.02739906563235,fashion_lifestyle_elite
-165.96131414504228,20.485980350722464,31.569990877617332,trendy
296.44126921666145,74.58940966851468,-43.36305920521413,main_stream
-186.44682394075826,52.71430169109295,-29.15954719782169,trendy
-291.9236521455896,-75.88217764371561,-3.192724431888889,fashion_lifestyle_elite
-301.5778011763311,-57.669749033847054,-56.21635693318115,fashion_lifestyle_elite
162.37905863048223,20.178241488744753,82.47817059441088,main_stream
-374.2861333537234,-138.154854448825,-34.09413863482832,fashion_lifestyle_elite
487.5748265125101,-93.59129428498402,11.37330112897068,trendy
483.44443220604586,-49.344325112417266,-51.08473956520223,main_stream
74.85169540470741,-172.52028696002074,-92.24075119863666,trendy
-208.70614260519207,43.82819465635403,-37.9486043527234,trendy
188.44091707512445,81.73165568097369,-43.20275705216591,main_stream
9.895174743985947,15.625323518578181,113.49716986583199,main_stream
-188.7767034142749,57.435981383842076,-49.77133903471682,trendy
125.92669665412781,94.99057800081711,14.133886884770686,main_stream
-165.43620532264507,36.47371115864958,-22.762434376903585,main_stream
-154.8741952501082,28.26999731880334,36.47510260032049,fashion_lifestyle_elite
-43.99205497213196,10.275653157783879,97.08910561747001,main_stream
-191.73639747082356,13.315771492117628,-23.836676746859602,fashion_lifestyle_elite
176.5659715851876,83.16522164007135,-17.134881073111693,main_stream
478.4657863168004,-12.127154467439393,-99.04987913896345,main_stream
-198.93594338448196,45.98269493103901,-34.05012261554669,trendy
74.73190033952346,-168.42544425380882,-88.37813672552775,trendy
469.33174148305784,-74.3951231628943,2.6159305556966785,main_stream
-150.28415492466138,75.35003821355934,-35.00244762811657,fashion_lifestyle_elite
335.4324717101897,25.18283040351147,0.2478597042946853,trendy
-147.94357182697587,49.99533246064982,-23.181828021530645,fashion_lifestyle_elite
-145.38300648338068,38.851947385967485,10.42817799648441,trendy
-170.33187951184485,7.894561274492496,35.59222430773641,trendy
-229.32402817924688,-5.650593628460614,-38.36257915316157,main_stream
-273.3389715938957,-65.1174276211633,15.292078786598893,main_stream
488.8715783800306,-81.07822487822705,-8.138509798434287,main_stream
490.4175946954859,-44.2346332040579,-67.28303167020968,main_stream
74.84076726809248,-172.11262395559095,-91.82846083834467,trendy
410.92049726747024,-2.2293978283581004,-36.711231539842366,main_stream
-141.05634945258228,50.90299866749297,-13.064663581042266,main_stream
-196.84715966945913,24.206174043333913,-8.562437441733742,fashion_lifestyle_elite
-279.4608368675545,-35.60987791696066,-67.65980614551171,main_stream
203.3271506223976,13.873268496357335,79.14113339077387,main_stream
-208.18610921404144,34.529978742947534,-28.65017735370626,main_stream
-174.22613038920326,58.70189479596454,-41.93829043050985,fashion_lifestyle_elite
-148.91154539072767,57.365913670326776,-43.08897894687609,trendy
91.72704867658084,83.90029038121526,-19.40887394017839,main_stream
148.23389129172364,30.459692776469723,89.31715656292964,main_stream
-135.76213810623463,45.98596364485982,-18.801607475866213,trendy
365.32678634494664,0.11767855522287562,12.633218227315492,main_stream
-97.83540892692093,54.39126317283617,-15.574405367976091,main_stream
152.6387258399142,64.72945246508095,52.63307504526384,main_stream
433.2542676945953,-52.89768597197148,14.494391399415807,main_stream
264.75127218052637,48.902497378582794,37.8103512737681,main_stream
-14.83718679468882,97.17718191079685,-1.5165233102505966,main_stream
-135.21888980646528,60.339246669595035,-43.21301987613056,fashion_lifestyle_elite
-146.50126682942616,57.7042975172285,-22.50842038596921,main_stream
287.70695073106725,62.7989975202398,-87.29893502898554,main_stream
-119.85469143182969,67.88067389893536,-39.7966367062038,fashion_lifestyle_elite
-302.58592784310207,-86.28189086454431,11.329447687352706,main_stream
-192.65240148749731,37.151210827308965,-42.89544315964324,trendy
-67.16829451564776,71.19464564311915,-10.044632014390457,main_stream
100.64249207918795,58.479871708726705,79.34005497755166,trendy
-31.78694752900608,77.81521977971246,-0.5124539056582741,trendy
-114.48259256730381,71.63049407942688,-28.666847762767773,fashion_lifestyle_elite
9.761737743360415,77.18185223108257,15.869082437524817,trendy
-368.02286274396073,-150.62690042286317,-9.926263113157503,fashion_lifestyle_elite
538.932480928662,-122.67285925833782,-7.913363090191295,trendy
418.23906409239584,-62.815269298287205,35.85193388208625,main_stream
-291.3249182201757,-103.9985811322343,27.37264436168396,main_stream
-333.04253856425544,-114.7907681180068,4.493963180059685,main_stream
445.4648621983902,-30.320699078693643,-33.78735059221498,main_stream
-256.0330017677532,-54.75443653853106,19.529622386076916,main_stream
74.8509940856917,-172.50823216863145,-92.23797790447112,trendy
-163.1727685061629,64.89558187600285,-38.44765380177109,trendy
472.97355794367365,-83.4076862131946,14.009574111969124,main_stream
-208.69249990184863,9.369665041074375,-34.005189048035206,main_stream
-115.39693357527868,84.34142705992758,-35.1901807408541,fashion_lifestyle_elite
162.42751978262882,24.789236490310486,85.52268432725539,main_stream
-131.69113069364732,64.5702711195039,-45.508122139551084,fashion_lifestyle_elite
-302.2306511858019,209.3690089695674,-66.73518352409073,fashion_lifestyle_elite
516.9705394635721,-56.92186657158049,-80.5256094453408,main_stream
-211.5328862307232,50.629721094888694,-40.56219175727151,trendy
-217.00671213266185,-10.066133906280653,22.643020925970525,fashion_lifestyle_elite
-143.4428932237499,42.36754951422935,9.23988332652114,fashion_lifestyle_elite
-115.61882150989028,66.9824593889203,-28.231818144866615,trendy
111.12932437366202,91.46650730020568,-40.94351095942506,main_stream
-41.24517366361545,17.63836835171307,109.55306521127658,main_stream
74.87590663116848,-173.34123061113215,-93.00947188082613,trendy
-139.4793391015864,46.50497624256103,1.4219004330755094,trendy
-8.937195500025945,14.353253334694012,102.7706371554574,trendy
-258.4577234876413,-22.99308068693808,-58.40647237425234,fashion_lifestyle_elite
322.16362892570857,6.494370474929143,26.63807391738263,main_stream
-127.01409278301585,-5.774455840742248,60.29772185074316,main_stream
436.00039374753743,-57.44278970738066,31.225167612072728,main_stream
-212.87281247199365,-12.186975022963429,28.642721297746,fashion_lifestyle_elite
261.48976630831714,3.101168663924015,74.12783194335343,main_stream
-130.24146086132376,10.0513193304703,56.90382655245623,trendy
-319.17707183269744,-99.27002203610986,9.705802711194188,main_stream
-203.03724298527092,-18.194011639900946,31.99037336608334,main_stream
-184.20988528518754,33.23610758005908,-34.66034381450801,trendy
0.2557964992727258,14.047750683469776,119.73750245587978,main_stream
-46.307992108675066,75.90421376024355,-14.14674732966243,main_stream
-364.21044075281435,-145.3158785670894,-5.86322527036303,main_stream
-198.1737235827328,52.73038266324566,-40.81307219065353,trendy
-207.04063426681745,-40.574883734054204,54.25176968398759,main_stream
-135.47942167797643,74.26587459822841,-33.507133132138804,fashion_lifestyle_elite
388.9136367278816,-49.74096793061088,46.19518726092634,main_stream
-190.50504110005392,12.671553010992554,-30.339489715035974,trendy
-117.59236514753368,3.2239378801928087,77.60332239018459,trendy
-141.01196075719565,55.376447045085285,-18.30178444297654,trendy
-254.39293218105334,-78.16704160258988,40.29747396646807,main_stream
-292.2360996726468,-82.78893704038279,5.569260854587217,fashion_lifestyle_elite
381.6066974412916,-39.055652284609785,54.76560656889546,main_stream
-177.20810112937104,-52.498925372018114,69.54068276655181,main_stream
-193.6906729760537,53.039452289388755,-50.281277973800194,trendy
141.95286665978162,30.291856740357733,89.13085482263173,main_stream
-262.0869391783895,-83.23972141868022,37.07477004875328,main_stream
454.6862778040141,-53.18450027677172,-13.592401004218184,main_stream
1.4384759338210058,20.346508435413824,119.74719071554034,main_stream
346.3519334359195,-20.83931739949203,57.097185833737576,main_stream
-228.0702819269617,-48.32691751826969,30.024429781540146,fashion_lifestyle_elite
453.3196315059981,-57.455143502522255,-2.567924044537502,main_stream
321.8737243331785,0.9334240463547234,49.0386757600217,trendy
